SKU_ID,ABC_Class,XYZ_Class,Segment,Category,total_units,total_revenue,avg_daily_demand,std_daily_demand,CV,avg_daily_demand_last30d,stockout_days,total_days,stockout_rate_pct,est_lost_revenue,avg_unit_price,mape_14day_ma
IND-001931,B,X,BX,Industrial,12018,19283872.06,25.570212765957447,4.293889886775323,0.1679254657001499,25.041666666666668,15,470,3.1914893617021276,627930.2719148936,1637.14,13.339161871686464
ELC-000512,B,X,BX,Consumer Electronics,14825,15129903.06,30.44147843942505,7.5058388980050585,0.24656617492940733,41.083333333333336,15,487,3.0800821355236137,476261.49640657083,1043.01,13.249671054784805
IND-000133,B,X,BX,Industrial,7761,15108439.19,16.98249452954048,2.711193478795938,0.15964636255762707,15.941176470588236,21,457,4.595185995623632,718325.383785558,2014.19,12.96009263476465
IND-001346,B,X,BX,Industrial,4818,14192011.26,10.339055793991417,1.7329378278403136,0.16761084013565505,10.25,11,466,2.3605150214592276,340086.8012446352,2990.31,13.628164907729715
PHM-000408,B,X,BX,Pharmaceutical,8550,13160371.0,18.874172185430464,3.2307386394023436,0.17117246826307153,18.63157894736842,14,453,3.090507726269316,414973.2119205298,1570.45,14.18559128341236
AUT-000266,B,X,BX,Automotive,14092,12068560.47,29.236514522821576,5.218119188728063,0.17847952377000614,29.285714285714285,16,482,3.319502074688797,409063.2776763486,874.47,14.51853589649793
IND-001871,B,X,BX,Industrial,5652,11374804.2,12.449339207048459,2.1233147072568475,0.17055641845269084,12.142857142857142,8,454,1.762114537444934,202914.26960352427,2037.4000000000003,14.169843740529158
ELC-001418,B,X,BX,Consumer Electronics,11679,10707759.09,25.895787139689578,7.005410923876454,0.2705231892001268,36.8421052631579,16,451,3.5476718403547673,389070.7359645233,939.03,14.667203730003012
AUT-001596,B,X,BX,Automotive,8329,10283665.08,18.145969498910674,3.1997611959110417,0.1763345406319088,18.333333333333332,17,459,3.7037037037037033,389815.7088888889,1263.66,14.811736442834503
IND-001844,B,X,BX,Industrial,7777,10256021.8,17.59502262443439,2.8700142808488076,0.16311512307254378,18.375,16,442,3.619909502262444,381662.785158371,1355.72,12.75750789726661
IND-000823,B,X,BX,Industrial,7756,10247509.0,18.249411764705883,3.277842405059833,0.17961359233502178,18.571428571428573,14,425,3.294117647058824,345859.20188235294,1353.7,14.465939590247192
IND-000581,B,X,BX,Industrial,7391,9288183.24,16.68397291196388,2.8243271763845947,0.16928385051256603,16.31578947368421,16,443,3.611738148984198,344794.9883521445,1291.64,13.683414451782058
HLT-001468,B,X,BX,Healthcare,12655,9274204.799999999,29.025229357798164,4.652702212511409,0.16029855113828323,26.105263157894736,7,436,1.6055045871559634,150383.1963302752,740.16,13.193385385607574
IND-000300,B,X,BX,Industrial,5700,8495326.24,12.984054669703873,2.223211087680024,0.17122625745465447,12.647058823529411,6,439,1.366742596810934,117178.23690205014,1504.13,13.788759332365396
ELC-001988,B,X,BX,Consumer Electronics,14005,8289213.57,29.925213675213676,8.464105148884657,0.28284192857393925,47.8235294117647,14,468,2.9914529914529915,252364.71346153843,602.3699999999999,13.496960562391664
AUT-001818,B,X,BX,Automotive,12890,7899790.68,26.687370600414077,4.42826478025311,0.16593110076510878,27.095238095238095,14,483,2.898550724637681,234082.39999999997,626.52,13.4854762783161
HLT-001450,B,X,BX,Healthcare,12035,7792046.93,25.826180257510728,4.513044558238002,0.17474688526289234,27.09090909090909,19,466,4.07725321888412,326770.1361587983,665.9300000000001,14.192405427680328
AUT-001921,B,X,BX,Automotive,8977,7388138.31,20.309954751131222,3.3518317323020135,0.1650339340177665,19.75,17,442,3.8461538461538463,292232.4242307692,846.39,13.746409070406292
HLT-001085,B,X,BX,Healthcare,12298,7253730.5,27.26829268292683,4.627102905794619,0.16968803142896186,26.444444444444443,23,451,5.099778270509978,382103.76829268294,609.25,13.730381573654798
IND-000518,B,X,BX,Industrial,4980,7010249.07,10.663811563169165,1.9379972934655347,0.18173589077277202,10.130434782608695,15,467,3.2119914346895073,230112.79014989294,1438.59,14.665795492180015
PHM-000039,B,X,BX,Pharmaceutical,11698,6860015.57,24.783898305084747,4.2235709092313085,0.17041592316269255,24.5,9,472,1.9067796610169492,132630.78394067797,594.61,14.218951380255623
ELC-000651,B,X,BX,Consumer Electronics,7660,6629799.96,17.25225225225225,4.328953326424888,0.2509210544298499,24.894736842105264,16,444,3.6036036036036037,245086.87567567563,887.8799999999999,14.202394779974902
AUT-001788,B,X,BX,Automotive,8548,6066891.6,18.995555555555555,2.9854849714450213,0.15716755231051235,19.944444444444443,13,450,2.888888888888889,178736.78044444442,723.8,12.543204947128844
AUT-001865,B,X,BX,Automotive,11733,5967638.43,25.673960612691467,4.201195561690514,0.1636364418045312,24.833333333333332,9,457,1.9693654266958425,119583.40352297593,517.53,13.28592563081765
CHM-001537,B,X,BX,Chemical,11297,5823461.35,25.272930648769574,4.427974276150088,0.17520620531460473,25.933333333333334,18,447,4.026845637583892,240899.04765100667,529.55,14.393008709408248
AUT-000789,B,X,BX,Automotive,10898,5686362.74,24.380313199105146,4.3582164956278415,0.17875965989591164,25.333333333333332,14,447,3.131991051454139,182106.79901565993,533.53,14.773971899820376
HLT-000442,B,X,BX,Healthcare,10679,5483852.99,22.018556701030928,3.702476552704681,0.16815255436480667,22.842105263157894,14,485,2.88659793814433,162184.72531958763,526.13,13.932887177116646
CHM-000643,B,X,BX,Chemical,10492,5325406.92,22.276008492569,3.7677576422842747,0.1691397111623993,22.75,13,471,2.7600849256900215,149740.22012738854,517.08,13.775848712530237
CHM-000215,B,X,BX,Chemical,11371,5153498.45,25.101545253863133,4.123462147853894,0.16427124729380127,26.272727272727273,11,453,2.4282560706401766,127563.29181015454,461.99,13.493642945284625
IND-001501,B,X,BX,Industrial,3811,4943512.56,8.904205607476635,1.5403035300395571,0.17298606949801376,8.833333333333334,11,428,2.570093457943925,129603.47292056076,1323.21,14.39280001887575
IND-001049,B,X,BX,Industrial,5692,4235134.5,13.025171624713959,2.163459636005301,0.16609835926463748,12.0,17,437,3.8901601830663615,169060.21510297482,763.5,13.35472897802348
FSH-000388,B,X,BX,Fashion & Apparel,13444,4066046.28,28.726495726495727,5.956478748861173,0.207351387568211,25.736842105263158,11,468,2.3504273504273505,97034.65538461538,307.08,13.007097441259557
PHM-001207,B,X,BX,Pharmaceutical,8890,3981367.03,19.452954048140043,3.218381455492689,0.16544435603601337,19.565217391304348,16,457,3.50109409190372,142747.33304157548,458.63,13.521851261364775
ELC-001922,B,X,BX,Consumer Electronics,5677,3954279.2399999998,12.341304347826087,3.4170580733533837,0.2768798157024056,18.347826086956523,14,460,3.0434782608695654,123301.47808695651,713.6399999999999,14.482437439140163
FSH-000384,B,X,BX,Fashion & Apparel,10771,3777828.4,24.93287037037037,4.9101091894476925,0.1969331696074091,23.133333333333333,15,432,3.4722222222222223,134151.30902777778,358.7,13.419887082613121
AUT-000904,B,X,BX,Automotive,10265,3770684.4,24.0962441314554,4.141342206582826,0.1718667101806414,23.791666666666668,11,426,2.5821596244131455,99004.72018779343,373.52,14.227064964783063
PHM-001862,B,X,BX,Pharmaceutical,11718,3721263.56,25.641137855579867,4.478297228955046,0.1746528275842683,23.954545454545453,13,457,2.8446389496717726,107853.80533916848,323.56,13.608772899934818
AUT-000685,B,X,BX,Automotive,3152,3672823.5,6.749464668094219,1.2598856871019795,0.18666453549385292,7.181818181818182,17,467,3.640256959314775,136914.57815845826,1193.25,15.092850649804706
CHM-001014,B,X,BX,Chemical,7765,3640234.16,17.56787330316742,3.0298828400992406,0.1724672524563895,17.3125,14,442,3.167420814479638,117372.3669683258,477.22,14.420316693372584
CHM-000814,B,X,BX,Chemical,4107,3400543.92,9.167410714285714,1.6153930935213126,0.17621039831934454,9.428571428571429,7,448,1.5625,53722.126874999994,837.16,14.844033179008548
PHM-001343,B,X,BX,Pharmaceutical,3975,3313359.04,9.096109839816934,1.6450951470822024,0.18085700107545216,9.368421052631579,13,437,2.9748283752860414,100824.19221967965,852.64,15.103043435674838
HLT-000340,B,X,BX,Healthcare,7271,3254749.8,15.569593147751606,2.6548555494833384,0.17051540938092682,15.05,11,467,2.355460385438972,77744.272248394,453.94,13.795536681272964
PHM-001626,B,X,BX,Pharmaceutical,8439,3146797.5,18.466083150984684,3.4110643914391945,0.1847205150951193,19.434782608695652,16,457,3.50109409190372,112696.2895404814,381.43,15.789152421496347
IND-001175,B,X,BX,Industrial,5281,3046644.48,12.112385321100918,2.17271117210577,0.1793792976781132,11.5,8,436,1.834862385321101,56620.07192660551,584.32,14.748223869368408
CHM-001413,B,X,BX,Chemical,9081,3031917.4,20.3609865470852,3.440303476919117,0.16896546093006568,20.666666666666668,14,446,3.1390134529147984,97271.76269058297,341.24,14.103059550200905
ELC-000238,B,X,BX,Consumer Electronics,4266,2956577.55,9.438053097345133,2.7727152903663983,0.293780429265263,13.823529411764707,9,452,1.991150442477876,59723.90561946903,703.11,15.418269897283029
CHM-001420,B,X,BX,Chemical,10276,2570984.85,22.734513274336283,3.7899802528372857,0.166706021241967,22.705882352941178,16,452,3.5398230088495577,93473.40601769912,256.97,13.850056819479489
HLT-000085,B,X,BX,Healthcare,6022,2514163.12,13.206140350877194,2.3452654232587555,0.1775890124553292,13.368421052631579,20,456,4.385964912280701,113667.89122807019,430.36,14.87154610409131
CHM-000611,B,X,BX,Chemical,4453,2457640.57,9.722707423580786,1.7551324192718065,0.18051889692937062,9.636363636363637,19,458,4.148471615720524,105117.73189956331,569.03,14.782302591291357
HLT-000771,B,X,BX,Healthcare,6810,2362440.15,15.167037861915368,2.6535320802273,0.1749538772425929,15.444444444444445,16,449,3.5634743875278394,86379.3140311804,355.95,14.805562535442121
ELC-000848,B,X,BX,Consumer Electronics,8740,2354617.44,19.293598233995585,5.224167680432085,0.2707720777157591,28.72222222222222,12,453,2.6490066225165565,63678.13509933776,275.04,14.245166147296901
AUT-001215,B,X,BX,Automotive,3141,2340779.0,6.8881578947368425,1.2092101251076302,0.1755491299105633,7.238095238095238,12,456,2.631578947368421,62778.67105263158,759.5,14.206852348983917
CHM-001406,B,X,BX,Chemical,9102,2286847.2,19.162105263157894,3.3148807485461593,0.172991469518724,18.65,11,475,2.3157894736842106,53791.86189473684,255.2,14.167304158306973
HLT-000020,B,X,BX,Healthcare,5288,2210240.44,11.421166306695465,1.9108216372610696,0.1673052984213077,11.130434782608695,8,463,1.7278617710583155,38702.22099352051,423.5799999999999,13.746720839332882
AUT-000565,B,X,BX,Automotive,3097,2209039.4,6.575371549893843,1.193131326240726,0.18145458658682012,6.0,17,471,3.6093418259023355,81764.67946921445,731.47,15.347315054114805
HLT-000057,B,X,BX,Healthcare,3667,2147838.84,7.937229437229437,1.4897914758071127,0.18769666261873086,8.083333333333334,16,462,3.463203463203463,76149.14424242424,599.62,15.297298240346283
FSH-000387,B,X,BX,Fashion & Apparel,6909,2124963.75,15.285398230088495,3.1532138352367682,0.2062892826063134,13.333333333333334,10,452,2.2123893805309733,47591.08738938053,311.35,13.361236511627919
AUT-001146,B,X,BX,Automotive,7084,2121045.03,15.040339702760084,2.5399922707402753,0.16887865041200872,15.16,19,471,4.033970276008493,87933.1956687898,307.71,13.580799444541892
FSH-000787,B,X,BX,Fashion & Apparel,6906,2117188.05,15.731207289293849,3.2876836928510906,0.20899118754150434,14.68421052631579,14,439,3.189066059225513,69130.16118451025,313.89,13.723679737940747
PHM-001769,B,X,BX,Pharmaceutical,4498,1979164.8,9.778260869565218,1.7448227860996344,0.17843896878742369,10.363636363636363,27,460,5.869565217391305,120954.93573913045,458.14,14.597058466905061
FSH-000994,B,X,BX,Fashion & Apparel,9830,1864569.96,20.782241014799155,4.61220075611092,0.22192990413433014,18.476190476190474,13,473,2.748414376321353,52245.306976744185,193.37999999999997,14.248506574403283
CHM-001724,B,X,BX,Chemical,3240,1794849.42,7.074235807860262,1.2840342457555314,0.18150854461605967,7.157894736842105,13,458,2.8384279475982535,52054.06637554585,566.02,14.840144740224998
CHM-001237,B,X,BX,Chemical,2873,1756910.04,6.370288248337029,1.2010753168424775,0.1885433233191637,6.863636363636363,15,451,3.325942350332594,59914.47206208426,627.0200000000001,15.836154857681276
CHM-000295,B,X,BX,Chemical,10233,1735992.96,21.680084745762713,3.7350388875808687,0.17227971806295025,21.652173913043477,12,472,2.5423728813559325,44948.01889830509,172.77,13.991625837411103
CHM-002000,B,X,BX,Chemical,6001,1686929.89,13.515765765765765,2.3721910511031203,0.17551288563402523,13.3125,7,444,1.5765765765765765,26900.56376126126,284.33,14.566899169968234
PHM-000437,B,X,BX,Pharmaceutical,7332,1647857.16,16.476404494382024,2.849451601731531,0.1729413478955989,16.77777777777778,18,445,4.044943820224719,68437.71182022472,230.76,14.456507739170203
PHM-000515,B,X,BX,Pharmaceutical,2608,1584200.13,5.8475336322869955,1.099164429321906,0.1879706040941603,6.238095238095238,11,446,2.4663677130044843,39820.35910313902,619.07,15.296617492262495
IND-000158,B,X,BX,Industrial,12463,1568887.83,29.18735362997658,4.7260668889153505,0.1619217332557855,29.176470588235293,10,427,2.3419203747072603,37292.681733021076,127.77,12.827374909302517
ELC-001859,B,X,BX,Consumer Electronics,12092,1469060.82,26.693156732891833,7.428173584441986,0.27828007225870155,38.78947368421053,12,453,2.6490066225165565,39700.198145695365,123.94,14.321490869871756
AUT-001678,B,X,BX,Automotive,6488,1449806.4,14.579775280898877,2.5426178153220342,0.17439348455892498,14.411764705882353,10,445,2.247191011235955,33110.66966292135,227.1,14.814585757591251
FSH-000619,B,X,BX,Fashion & Apparel,7888,1428107.1,16.33126293995859,3.9522560209057223,0.2420055347486643,14.416666666666666,17,483,3.5196687370600417,51445.11138716357,185.3,14.838560974709697
HLT-001051,B,X,BX,Healthcare,3562,1378527.36,7.81140350877193,1.4078123483800669,0.18022527536813882,8.055555555555555,13,456,2.850877192982456,40133.89763157895,395.22,15.13532617370089
PHM-000547,B,X,BX,Pharmaceutical,12508,1312822.19,28.23476297968397,4.610038390244855,0.1632752643810738,27.11111111111111,8,443,1.805869074492099,24013.101218961623,106.31,13.35650619612187
CHM-001593,B,X,BX,Chemical,2853,1306349.73,6.018987341772152,1.1119465760548508,0.1847398096915525,5.85,11,474,2.320675105485232,30812.94170886076,465.39,15.287092783606571
FSH-000758,B,X,BX,Fashion & Apparel,7483,1254065.19,16.267391304347825,3.5962068098945683,0.22106843946966478,14.1875,13,460,2.8260869565217392,36185.67323913043,171.11,13.255154168205374
CHM-000793,B,X,BX,Chemical,6637,1105465.5,14.491266375545852,2.538312584750767,0.17516154344068874,14.0,18,458,3.9301310043668125,44705.84659388646,171.39,14.334690579345303
HLT-001185,B,X,BX,Healthcare,6831,1088244.8800000001,15.079470198675496,2.5724626956400107,0.1705937053322976,14.705882352941176,18,453,3.9735099337748347,44539.02476821192,164.09,13.853605151128495
IND-001569,B,X,BX,Industrial,7405,1070872.8800000001,16.132897603485837,2.758430209149707,0.17098169696147408,16.363636363636363,13,459,2.832244008714597,30888.691067538126,147.28,14.15758835421092
HLT-001115,B,X,BX,Healthcare,5335,1032676.62,11.648471615720524,2.0880004831877153,0.17925102554826122,11.052631578947368,22,458,4.8034934497816595,51217.39781659389,199.86,14.982200449389573
FSH-001390,B,X,BX,Fashion & Apparel,8107,1020290.37,18.136465324384787,3.2828797702136954,0.18100989975151374,16.608695652173914,13,447,2.9082774049217,30247.452774049216,128.29,12.541594539610458
FSH-000500,B,X,BX,Fashion & Apparel,6348,925243.7,13.74025974025974,3.155696281540057,0.22966787682285858,12.210526315789474,11,462,2.380952380952381,22414.485714285714,148.3,13.994187049195157
CHM-000277,B,X,BX,Chemical,6578,912398.34,14.3,2.4310088279495465,0.1700006173391291,14.409090909090908,12,460,2.608695652173913,24240.216,141.26,13.849741873037383
CHM-001619,B,X,BX,Chemical,6743,867688.98,15.221218961625283,2.6390388615139453,0.17337894344515464,14.571428571428571,18,443,4.063205417607223,36250.55065462754,132.31,14.075092143698539
HLT-000455,B,X,BX,Healthcare,11300,746812.44,26.15740740740741,4.268075060795601,0.16316888727997342,25.928571428571427,17,432,3.935185185185185,30220.175925925923,67.96,13.330144070085263
AUT-000567,B,X,BX,Automotive,9527,675296.0,20.665943600867678,3.4441365784076083,0.16665760078155847,21.681818181818183,9,461,1.9522776572668112,13361.772494577004,71.83999999999999,13.516529250101824
FSH-001835,B,X,BX,Fashion & Apparel,3441,673946.52,7.8561643835616435,2.114534185015256,0.26915605144919563,6.388888888888889,17,438,3.881278538812785,26940.673150684932,201.72,15.844619852603046
FMC-001735,B,X,BX,FMCG,7207,606994.0399999999,15.874449339207048,4.400442385029266,0.27720283652050604,24.75,8,454,1.762114537444934,10825.10449339207,85.24,14.220534790957421
FSH-001732,B,X,BX,Fashion & Apparel,14521,537687.98,31.43073593073593,6.754011188633757,0.21488555672121723,27.68421052631579,8,462,1.7316017316017316,9409.105108225109,37.42,13.157327637528477
FMC-001461,B,X,BX,FMCG,8558,536692.92,18.36480686695279,4.336388376998517,0.2361249104558669,25.789473684210527,14,466,3.004291845493562,16529.42806866953,64.29,13.603410743313058
FMC-001027,B,X,BX,FMCG,7756,476630.4,16.643776824034333,4.742139382175291,0.2849196689135748,24.88888888888889,18,466,3.862660944206009,18838.09236051502,62.88,14.940757377297063
FMC-001754,B,X,BX,FMCG,12306,453814.6,27.165562913907284,7.833807884845958,0.2883727427137347,40.1578947368421,19,453,4.194260485651214,19561.921854304634,37.9,14.580839972424597
PHM-000991,B,X,BX,Pharmaceutical,5644,446629.78,12.598214285714286,2.244395740579717,0.17815189436210369,11.666666666666666,12,448,2.6785714285714284,12183.481071428574,80.59,14.08215049487221
FSH-000868,B,X,BX,Fashion & Apparel,4540,443225.7,10.066518847006652,2.093378149514851,0.207954525425374,9.571428571428571,16,451,3.5476718403547673,16154.749445676274,100.3,13.493906977272927
PHM-000023,B,X,BX,Pharmaceutical,6584,435810.72,14.098501070663811,2.3754235903029897,0.1684876696038117,14.235294117647058,22,467,4.710920770877944,21280.559486081373,68.61,13.368298303484845
FMC-001815,B,X,BX,FMCG,7751,423671.04,17.69634703196347,4.654324077748777,0.26301044330460127,25.4,17,438,3.881278538812785,16895.05643835616,56.16,15.36361027330443
CHM-000418,B,X,BX,Chemical,4112,357502.86000000004,9.117516629711751,1.6225984774944417,0.17796495947227461,9.2,20,451,4.434589800443459,16387.824390243903,89.87,14.809574394946218
FMC-001231,B,X,BX,FMCG,13831,343218.12,30.735555555555557,7.890330005590985,0.2567166873339558,43.15,11,450,2.4444444444444446,8509.753266666667,25.17,15.129757941014052
FSH-001660,B,X,BX,Fashion & Apparel,6776,309890.0,14.60344827586207,3.3766554959858626,0.2312231626531051,12.4375,23,464,4.956896551724138,15954.267241379312,47.5,13.674443773408823
FMC-001910,B,X,BX,FMCG,12035,305407.2,27.414578587699317,7.185498253639514,0.26210500484817173,38.875,14,439,3.189066059225513,9967.392482915719,25.97,14.871298600051949
FMC-001437,B,X,BX,FMCG,9999,302876.7,21.784313725490197,5.75285140213731,0.2640822875868612,32.25,13,459,2.832244008714597,8764.91862745098,30.95,13.892290299802537
FMC-000506,B,X,BX,FMCG,8534,297826.4,18.88053097345133,4.5793203033070515,0.24254192372800412,25.944444444444443,17,452,3.761061946902655,11522.788053097345,35.9,14.640251284989752
FMC-001573,B,X,BX,FMCG,6519,293186.25,14.782312925170068,4.154160576189177,0.2810223675562858,21.0,15,441,3.4013605442176873,10197.578571428572,45.99,16.399883342727463
FSH-001562,B,X,BX,Fashion & Apparel,4697,292279.2,10.210869565217392,2.212336993330007,0.2166648960893769,8.904761904761905,10,460,2.1739130434782608,6443.058695652175,63.1,13.912395840727577
FMC-000779,B,X,BX,FMCG,9173,291989.94,20.800453514739228,5.934192123405954,0.285291477861335,29.263157894736842,15,441,3.4013605442176873,10174.541836734694,32.61,15.191244688157928
FMC-001577,B,X,BX,FMCG,12525,286147.82,27.287581699346404,7.697620459137973,0.2820924383827808,42.22222222222222,14,459,3.0501089324618738,8931.771241830065,23.38,14.212070792633783
FMC-000718,B,X,BX,FMCG,6432,256769.63999999998,13.862068965517242,4.017018981592347,0.28978495140840316,21.65,18,464,3.8793103448275863,10247.673103448276,41.07,15.183424874496978
AUT-001705,B,X,BX,Automotive,4420,230154.9,9.910313901345292,1.73685273680137,0.17525708611163143,10.733333333333333,22,446,4.932735426008969,11740.748878923767,53.85,14.387294493695022
FMC-000090,B,X,BX,FMCG,3098,86160.6,6.8997772828507795,1.7310775299136845,0.25088889959045974,9.375,17,449,3.78619153674833,3346.460979955457,28.53,14.973291825765614
FMC-001507,B,X,BX,FMCG,12308,84738.42,26.698481561822124,7.29876239316926,0.2733774344532848,40.333333333333336,13,461,2.8199566160520604,2436.503427331887,7.02,13.959035826222754
FMC-000003,B,X,BX,FMCG,13070,82105.6,27.927350427350426,8.242513950218719,0.2951412799313206,43.11764705882353,14,468,2.9914529914529915,2502.290598290598,6.4,13.615278113359263
FMC-001339,B,X,BX,FMCG,4726,74115.24,10.364035087719298,2.59143567296543,0.2500411906204478,14.210526315789474,13,456,2.850877192982456,2153.024649122807,15.98,13.72158092082717
FMC-001639,B,X,BX,FMCG,5687,22592.57,12.694196428571429,3.0126893864793876,0.2373280895274777,17.041666666666668,16,448,3.571428571428571,826.6460714285715,4.07,14.07377637918888
FMC-001349,B,X,BX,FMCG,2575,15988.28,5.773542600896861,1.6476935208437646,0.2853869166199297,8.6875,16,446,3.587443946188341,589.3632286995515,6.38,16.905391521854735
IND-001134,B,Y,BY,Industrial,11150,34656380.85,30.54794520547945,17.22622672699208,0.5639078704351668,31.5,16,365,4.383561643835616,1576738.3013698629,3225.95,114.6944252743137
IND-001989,B,Y,BY,Industrial,13567,33442577.88,35.330729166666664,20.122665435247047,0.5695513766591631,34.0,7,384,1.8229166666666667,617043.7654427083,2494.97,119.5831115865823
IND-001634,B,Y,BY,Industrial,13497,29547743.98,34.60769230769231,20.55958654190245,0.5940756280167412,38.588235294117645,11,390,2.8205128205128207,843585.6871538461,2215.97,181.81810154431486
IND-001654,B,Y,BY,Industrial,10206,24350031.6,23.301369863013697,10.080706267491715,0.432622902720103,25.1875,12,438,2.73972602739726,678830.4197260274,2427.72,74.89419539160662
IND-000367,B,Y,BY,Industrial,11124,23248346.94,24.025917926565874,9.583726397158207,0.3988911652179297,22.94736842105263,19,463,4.103671706263499,980025.3610367171,2146.86,43.999242851795266
IND-000237,B,Y,BY,Industrial,9609,20882803.44,20.48827292110874,8.062944879538934,0.3935395096788178,20.789473684210527,6,469,1.279317697228145,269428.57445628993,2191.73,50.88952143702002
ELC-001098,B,Y,BY,Consumer Electronics,11283,18514785.6,26.548235294117646,11.993636400001852,0.4517677452805803,38.90909090909091,14,425,3.294117647058824,620177.3957647057,1668.6,61.9944872807095
IND-000777,B,Y,BY,Industrial,8767,18459629.72,21.972431077694235,13.84250034980343,0.6299940275546445,21.384615384615383,9,399,2.2556390977443606,423778.3231578947,2142.98,135.40081502324998
AUT-000647,B,Y,BY,Automotive,14883,17159106.15,36.930521091811414,21.929106409900594,0.5937935821534597,36.5,10,403,2.481389578163772,432585.658808933,1171.35,129.36895661708795
ELC-000883,B,Y,BY,Consumer Electronics,14112,15845199.93,31.015384615384615,9.716339422800024,0.31327483258035793,49.111111111111114,14,455,3.076923076923077,496659.89907692303,1143.81,14.669331641478026
IND-001332,B,Y,BY,Industrial,12659,15402488.8,32.966145833333336,19.196425900465048,0.5823072553739298,32.916666666666664,12,384,3.125,492652.67656249995,1245.35,131.2003784628775
IND-000162,B,Y,BY,Industrial,12903,14825959.92,34.59249329758713,18.964600510693522,0.5482287832665801,37.92857142857143,12,373,3.2171581769436997,486475.6169436998,1171.92,101.09666635386287
IND-001359,B,Y,BY,Industrial,9747,14586191.69,22.45852534562212,8.369050188260834,0.37264468879708645,24.16,13,434,2.995391705069124,445879.65919354843,1527.1900000000003,46.89922200387441
ELC-001974,B,Y,BY,Consumer Electronics,13659,14344402.8,34.31909547738694,20.823262209697916,0.6067544007218515,42.95238095238095,17,398,4.271356783919598,631137.0887939698,1081.78,143.82835214276145
IND-000910,B,Y,BY,Industrial,5696,14168891.85,12.573951434878587,5.012544579046481,0.3986451359389143,13.956521739130435,19,453,4.194260485651214,612230.0962472407,2562.65,54.567015193397935
PHM-001491,B,Y,BY,Pharmaceutical,12423,13822362.9,30.75,18.99495492637681,0.6177221114268882,28.823529411764707,10,404,2.4752475247524752,348677.325,1133.91,155.09036389184223
ELC-001309,B,Y,BY,Consumer Electronics,14964,13700710.41,38.766839378238345,21.995218816000538,0.5673719903084875,48.27777777777778,13,386,3.3678756476683938,472506.13274611405,937.57,110.41435787241866
ELC-000828,B,Y,BY,Consumer Electronics,10776,13398741.62,25.35529411764706,11.441540356393016,0.45124857567437193,35.9375,16,425,3.7647058823529407,518521.84997647064,1278.14,58.97782787718469
AUT-001277,B,Y,BY,Automotive,12417,13201902.0,28.414187643020593,10.518445139723358,0.3701828562502302,26.6,13,437,2.9748283752860414,400375.79382151033,1083.9,40.78971044557222
ELC-000106,B,Y,BY,Consumer Electronics,13203,13182035.13,29.210176991150444,12.82087346560026,0.43891803426882653,44.588235294117645,20,452,4.424778761061947,601969.1694690266,1030.41,49.12302006528929
AUT-001599,B,Y,BY,Automotive,11357,13067984.16,29.808398950131235,17.463421404946274,0.5858557326128846,34.0,10,381,2.6246719160104988,351312.84750656167,1178.57,147.48598916603459
ELC-001794,B,Y,BY,Consumer Electronics,9155,12696924.64,24.544235924932977,15.062282890706628,0.6136790298452837,32.11764705882353,10,373,2.680965147453083,348508.5147453083,1419.92,126.57221381458552
IND-000976,B,Y,BY,Industrial,12103,12523107.66,30.796437659033078,18.2279860948288,0.5918861881572931,32.125,10,393,2.5445292620865136,322383.2687022901,1046.82,124.67060700942756
ELC-001534,B,Y,BY,Consumer Electronics,11012,12520048.31,23.429787234042553,7.5526838984411775,0.32235392592329765,38.4,13,470,2.7659574468085104,352672.42068085104,1157.87,15.30259571927968
IND-001625,B,Y,BY,Industrial,13556,12277497.03,34.31898734177215,21.160602195266964,0.6165858562356485,28.38888888888889,8,395,2.0253164556962027,251684.4710886076,916.71,170.34431583397247
IND-000091,B,Y,BY,Industrial,9401,11864240.22,24.354922279792746,14.732275341819761,0.604899296026213,29.63157894736842,12,386,3.1088082901554404,378995.7133678756,1296.78,138.45555246517242
PHM-001289,B,Y,BY,Pharmaceutical,10033,11556285.4,22.05054945054945,8.896843641986193,0.40347491847938977,22.136363636363637,11,455,2.417582417582418,283450.99296703294,1168.6,51.34028365511608
AUT-000740,B,Y,BY,Automotive,13680,11235390.54,34.987212276214834,22.089963846088356,0.6313725046652446,29.0625,12,391,3.0690537084398977,350899.347314578,835.78,126.3342967265881
ELC-000772,B,Y,BY,Consumer Electronics,13195,10720211.4,33.92030848329049,20.752998141554283,0.6118163150484741,39.529411764705884,9,389,2.313624678663239,250896.64974293063,821.85,141.54179494449605
ELC-001353,B,Y,BY,Consumer Electronics,8944,10622665.32,23.413612565445025,13.822520444172001,0.5903625681656647,39.5,10,382,2.6178010471204187,282759.17486910993,1207.67,114.10986146646486
PHM-001326,B,Y,BY,Pharmaceutical,11220,10593576.86,23.821656050955415,9.547531607952475,0.40079210225896755,20.375,11,471,2.335456475583864,252379.4878980892,963.14,60.57324611722746
PHM-001252,B,Y,BY,Pharmaceutical,12187,10457158.83,26.436008676789587,10.297674099562206,0.38953210469337635,27.38888888888889,16,461,3.470715835140998,372223.2319305857,880.01,54.099357151499404
PHM-001082,B,Y,BY,Pharmaceutical,11803,10330666.38,30.65714285714286,17.660037783759396,0.5760496947172217,27.863636363636363,11,385,2.857142857142857,300612.2931428572,891.4200000000001,117.91783014070742
